"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","EMP","MEN","THND_PER","Q","2019-Q1",9897.4,
"CAN","EMP","MEN","THND_PER","Q","2019-Q2",9983.566,
"CAN","EMP","TOT","THND_PER","Q","1955-Q1",5290.177,
"CAN","EMP","TOT","THND_PER","Q","1955-Q2",5332.936,
"CAN","EMP","TOT","THND_PER","Q","1955-Q3",5384.435,
"CAN","EMP","TOT","THND_PER","Q","1955-Q4",5444.743,
"CAN","EMP","TOT","THND_PER","Q","1956-Q1",5538.232,
"CAN","EMP","TOT","THND_PER","Q","1956-Q2",5549.428,
"CAN","EMP","TOT","THND_PER","Q","1956-Q3",5588.615,
"CAN","EMP","TOT","THND_PER","Q","1956-Q4",5662.408,
"CAN","EMP","TOT","THND_PER","Q","1957-Q1",5719.539,
"CAN","EMP","TOT","THND_PER","Q","1957-Q2",5724.225,
"CAN","EMP","TOT","THND_PER","Q","1957-Q3",5746.486,
"CAN","EMP","TOT","THND_PER","Q","1957-Q4",5729.907,
"CAN","EMP","TOT","THND_PER","Q","1958-Q1",5662.449,
"CAN","EMP","TOT","THND_PER","Q","1958-Q2",5703.696,
"CAN","EMP","TOT","THND_PER","Q","1958-Q3",5715.624,
"CAN","EMP","TOT","THND_PER","Q","1958-Q4",5737.6,
"CAN","EMP","TOT","THND_PER","Q","1959-Q1",5817.397,
"CAN","EMP","TOT","THND_PER","Q","1959-Q2",5844.641,
"CAN","EMP","TOT","THND_PER","Q","1959-Q3",5897.073,
"CAN","EMP","TOT","THND_PER","Q","1959-Q4",5917.502,
"CAN","EMP","TOT","THND_PER","Q","1960-Q1",5943.022,
"CAN","EMP","TOT","THND_PER","Q","1960-Q2",5941.069,
"CAN","EMP","TOT","THND_PER","Q","1960-Q3",5972.414,
"CAN","EMP","TOT","THND_PER","Q","1960-Q4",6003.766,
"CAN","EMP","TOT","THND_PER","Q","1961-Q1",5968.072,
"CAN","EMP","TOT","THND_PER","Q","1961-Q2",6038.898,
"CAN","EMP","TOT","THND_PER","Q","1961-Q3",6073.163,
"CAN","EMP","TOT","THND_PER","Q","1961-Q4",6137.287,
"CAN","EMP","TOT","THND_PER","Q","1962-Q1",6173.229,
"CAN","EMP","TOT","THND_PER","Q","1962-Q2",6237.138,
"CAN","EMP","TOT","THND_PER","Q","1962-Q3",6246.58,
"CAN","EMP","TOT","THND_PER","Q","1962-Q4",6243.09,
"CAN","EMP","TOT","THND_PER","Q","1963-Q1",6263.835,
"CAN","EMP","TOT","THND_PER","Q","1963-Q2",6318.307,
"CAN","EMP","TOT","THND_PER","Q","1963-Q3",6415.868,
"CAN","EMP","TOT","THND_PER","Q","1963-Q4",6498.259,
"CAN","EMP","TOT","THND_PER","Q","1964-Q1",6558.724,
"CAN","EMP","TOT","THND_PER","Q","1964-Q2",6583.112,
"CAN","EMP","TOT","THND_PER","Q","1964-Q3",6619.713,
"CAN","EMP","TOT","THND_PER","Q","1964-Q4",6675.574,
"CAN","EMP","TOT","THND_PER","Q","1965-Q1",6779.333,
"CAN","EMP","TOT","THND_PER","Q","1965-Q2",6825.333,
"CAN","EMP","TOT","THND_PER","Q","1965-Q3",6880.667,
"CAN","EMP","TOT","THND_PER","Q","1965-Q4",6962.667,
"CAN","EMP","TOT","THND_PER","Q","1966-Q1",7160,
"CAN","EMP","TOT","THND_PER","Q","1966-Q2",7198,
"CAN","EMP","TOT","THND_PER","Q","1966-Q3",7272.667,
"CAN","EMP","TOT","THND_PER","Q","1966-Q4",7338,
"CAN","EMP","TOT","THND_PER","Q","1967-Q1",7402.333,
"CAN","EMP","TOT","THND_PER","Q","1967-Q2",7415,
"CAN","EMP","TOT","THND_PER","Q","1967-Q3",7497.333,
"CAN","EMP","TOT","THND_PER","Q","1967-Q4",7487.333,
"CAN","EMP","TOT","THND_PER","Q","1968-Q1",7477.333,
"CAN","EMP","TOT","THND_PER","Q","1968-Q2",7536.667,
"CAN","EMP","TOT","THND_PER","Q","1968-Q3",7628,
"CAN","EMP","TOT","THND_PER","Q","1968-Q4",7727.333,
"CAN","EMP","TOT","THND_PER","Q","1969-Q1",7815.667,
"CAN","EMP","TOT","THND_PER","Q","1969-Q2",7851.333,
"CAN","EMP","TOT","THND_PER","Q","1969-Q3",7821.667,
"CAN","EMP","TOT","THND_PER","Q","1969-Q4",7844,
"CAN","EMP","TOT","THND_PER","Q","1970-Q1",7860.667,
"CAN","EMP","TOT","THND_PER","Q","1970-Q2",7916,
"CAN","EMP","TOT","THND_PER","Q","1970-Q3",7932.667,
"CAN","EMP","TOT","THND_PER","Q","1970-Q4",7972.333,
"CAN","EMP","TOT","THND_PER","Q","1971-Q1",8007.667,
"CAN","EMP","TOT","THND_PER","Q","1971-Q2",8023.667,
"CAN","EMP","TOT","THND_PER","Q","1971-Q3",8146,
"CAN","EMP","TOT","THND_PER","Q","1971-Q4",8233.667,
"CAN","EMP","TOT","THND_PER","Q","1972-Q1",8277.333,
"CAN","EMP","TOT","THND_PER","Q","1972-Q2",8300.333,
"CAN","EMP","TOT","THND_PER","Q","1972-Q3",8368,
"CAN","EMP","TOT","THND_PER","Q","1972-Q4",8428.667,
"CAN","EMP","TOT","THND_PER","Q","1973-Q1",8611.667,
"CAN","EMP","TOT","THND_PER","Q","1973-Q2",8774.333,
"CAN","EMP","TOT","THND_PER","Q","1973-Q3",8760.333,
"CAN","EMP","TOT","THND_PER","Q","1973-Q4",8890,
"CAN","EMP","TOT","THND_PER","Q","1974-Q1",9019.333,
"CAN","EMP","TOT","THND_PER","Q","1974-Q2",9082,
"CAN","EMP","TOT","THND_PER","Q","1974-Q3",9169.333,
"CAN","EMP","TOT","THND_PER","Q","1974-Q4",9227.667,
"CAN","EMP","TOT","THND_PER","Q","1975-Q1",9158.333,
"CAN","EMP","TOT","THND_PER","Q","1975-Q2",9252.667,
"CAN","EMP","TOT","THND_PER","Q","1975-Q3",9296,
"CAN","EMP","TOT","THND_PER","Q","1975-Q4",9417,"B"
"CAN","EMP","TOT","THND_PER","Q","1976-Q1",9664.967,
"CAN","EMP","TOT","THND_PER","Q","1976-Q2",9736.967,
"CAN","EMP","TOT","THND_PER","Q","1976-Q3",9774.434,
"CAN","EMP","TOT","THND_PER","Q","1976-Q4",9820.566,
"CAN","EMP","TOT","THND_PER","Q","1977-Q1",9863.634,
"CAN","EMP","TOT","THND_PER","Q","1977-Q2",9902.2,
"CAN","EMP","TOT","THND_PER","Q","1977-Q3",9923.233,
"CAN","EMP","TOT","THND_PER","Q","1977-Q4",9976.4,
"CAN","EMP","TOT","THND_PER","Q","1978-Q1",10052.53,
"CAN","EMP","TOT","THND_PER","Q","1978-Q2",10156.17,
"CAN","EMP","TOT","THND_PER","Q","1978-Q3",10276.33,
"CAN","EMP","TOT","THND_PER","Q","1978-Q4",10391.5,
"CAN","EMP","TOT","THND_PER","Q","1979-Q1",10493.53,
"CAN","EMP","TOT","THND_PER","Q","1979-Q2",10607.53,
"CAN","EMP","TOT","THND_PER","Q","1979-Q3",10731.63,
"CAN","EMP","TOT","THND_PER","Q","1979-Q4",10835.33,
"CAN","EMP","TOT","THND_PER","Q","1980-Q1",10902.93,
"CAN","EMP","TOT","THND_PER","Q","1980-Q2",10927.03,
"CAN","EMP","TOT","THND_PER","Q","1980-Q3",10988.47,
"CAN","EMP","TOT","THND_PER","Q","1980-Q4",11116.53,
"CAN","EMP","TOT","THND_PER","Q","1981-Q1",11252.83,
"CAN","EMP","TOT","THND_PER","Q","1981-Q2",11345.87,
"CAN","EMP","TOT","THND_PER","Q","1981-Q3",11340.73,
"CAN","EMP","TOT","THND_PER","Q","1981-Q4",11276.47,
"CAN","EMP","TOT","THND_PER","Q","1982-Q1",11167.5,
"CAN","EMP","TOT","THND_PER","Q","1982-Q2",11008.33,
"CAN","EMP","TOT","THND_PER","Q","1982-Q3",10839.87,
"CAN","EMP","TOT","THND_PER","Q","1982-Q4",10775.23,
"CAN","EMP","TOT","THND_PER","Q","1983-Q1",10828.6,
"CAN","EMP","TOT","THND_PER","Q","1983-Q2",10962.67,
"CAN","EMP","TOT","THND_PER","Q","1983-Q3",11116.93,
"CAN","EMP","TOT","THND_PER","Q","1983-Q4",11170.13,
"CAN","EMP","TOT","THND_PER","Q","1984-Q1",11191.5,
"CAN","EMP","TOT","THND_PER","Q","1984-Q2",11250.27,
"CAN","EMP","TOT","THND_PER","Q","1984-Q3",11355.43,
"CAN","EMP","TOT","THND_PER","Q","1984-Q4",11402.57,
"CAN","EMP","TOT","THND_PER","Q","1985-Q1",11478.67,
"CAN","EMP","TOT","THND_PER","Q","1985-Q2",11571.3,
"CAN","EMP","TOT","THND_PER","Q","1985-Q3",11681.47,
"CAN","EMP","TOT","THND_PER","Q","1985-Q4",11779.7,
"CAN","EMP","TOT","THND_PER","Q","1986-Q1",11892,
"CAN","EMP","TOT","THND_PER","Q","1986-Q2",11974.33,
"CAN","EMP","TOT","THND_PER","Q","1986-Q3",12010.37,
"CAN","EMP","TOT","THND_PER","Q","1986-Q4",12066.1,
"CAN","EMP","TOT","THND_PER","Q","1987-Q1",12136.63,
"CAN","EMP","TOT","THND_PER","Q","1987-Q2",12280.57,
"CAN","EMP","TOT","THND_PER","Q","1987-Q3",12382.6,
"CAN","EMP","TOT","THND_PER","Q","1987-Q4",12529.97,
"CAN","EMP","TOT","THND_PER","Q","1988-Q1",12630.57,
"CAN","EMP","TOT","THND_PER","Q","1988-Q2",12682.47,
"CAN","EMP","TOT","THND_PER","Q","1988-Q3",12716.73,
"CAN","EMP","TOT","THND_PER","Q","1988-Q4",12804.07,
"CAN","EMP","TOT","THND_PER","Q","1989-Q1",12953.6,
"CAN","EMP","TOT","THND_PER","Q","1989-Q2",12962,
"CAN","EMP","TOT","THND_PER","Q","1989-Q3",13006.73,
"CAN","EMP","TOT","THND_PER","Q","1989-Q4",13056.17,
"CAN","EMP","TOT","THND_PER","Q","1990-Q1",13120.8,
"CAN","EMP","TOT","THND_PER","Q","1990-Q2",13125.87,
"CAN","EMP","TOT","THND_PER","Q","1990-Q3",13101.13,
"CAN","EMP","TOT","THND_PER","Q","1990-Q4",12986.43,
"CAN","EMP","TOT","THND_PER","Q","1991-Q1",12849.5,
"CAN","EMP","TOT","THND_PER","Q","1991-Q2",12872.3,
"CAN","EMP","TOT","THND_PER","Q","1991-Q3",12867.97,
"CAN","EMP","TOT","THND_PER","Q","1991-Q4",12831.47,
"CAN","EMP","TOT","THND_PER","Q","1992-Q1",12768.8,
"CAN","EMP","TOT","THND_PER","Q","1992-Q2",12728.27,
"CAN","EMP","TOT","THND_PER","Q","1992-Q3",12708.77,
"CAN","EMP","TOT","THND_PER","Q","1992-Q4",12713.23,
"CAN","EMP","TOT","THND_PER","Q","1993-Q1",12766.3,
"CAN","EMP","TOT","THND_PER","Q","1993-Q2",12761.57,
"CAN","EMP","TOT","THND_PER","Q","1993-Q3",12812.73,
"CAN","EMP","TOT","THND_PER","Q","1993-Q4",12849.2,
"CAN","EMP","TOT","THND_PER","Q","1994-Q1",12891.5,
"CAN","EMP","TOT","THND_PER","Q","1994-Q2",12998.2,
"CAN","EMP","TOT","THND_PER","Q","1994-Q3",13130.2,
"CAN","EMP","TOT","THND_PER","Q","1994-Q4",13224.6,
"CAN","EMP","TOT","THND_PER","Q","1995-Q1",13274.1,
"CAN","EMP","TOT","THND_PER","Q","1995-Q2",13270.97,
"CAN","EMP","TOT","THND_PER","Q","1995-Q3",13303.2,
"CAN","EMP","TOT","THND_PER","Q","1995-Q4",13339.6,
"CAN","EMP","TOT","THND_PER","Q","1996-Q1",13383.7,
"CAN","EMP","TOT","THND_PER","Q","1996-Q2",13414.2,
"CAN","EMP","TOT","THND_PER","Q","1996-Q3",13437.13,
"CAN","EMP","TOT","THND_PER","Q","1996-Q4",13440,
"CAN","EMP","TOT","THND_PER","Q","1997-Q1",13547.93,
"CAN","EMP","TOT","THND_PER","Q","1997-Q2",13632.8,
"CAN","EMP","TOT","THND_PER","Q","1997-Q3",13782.1,
"CAN","EMP","TOT","THND_PER","Q","1997-Q4",13855.83,
"CAN","EMP","TOT","THND_PER","Q","1998-Q1",13909.57,
"CAN","EMP","TOT","THND_PER","Q","1998-Q2",13992.23,
"CAN","EMP","TOT","THND_PER","Q","1998-Q3",14102.07,
"CAN","EMP","TOT","THND_PER","Q","1998-Q4",14186.1,
"CAN","EMP","TOT","THND_PER","Q","1999-Q1",14271.77,
"CAN","EMP","TOT","THND_PER","Q","1999-Q2",14347.43,
"CAN","EMP","TOT","THND_PER","Q","1999-Q3",14452.43,
"CAN","EMP","TOT","THND_PER","Q","1999-Q4",14558.47,
"CAN","EMP","TOT","THND_PER","Q","2000-Q1",14674.13,
"CAN","EMP","TOT","THND_PER","Q","2000-Q2",14735.3,
"CAN","EMP","TOT","THND_PER","Q","2000-Q3",14777.63,
"CAN","EMP","TOT","THND_PER","Q","2000-Q4",14875.57,
"CAN","EMP","TOT","THND_PER","Q","2001-Q1",14889,
"CAN","EMP","TOT","THND_PER","Q","2001-Q2",14930.33,
"CAN","EMP","TOT","THND_PER","Q","2001-Q3",14955.87,
"CAN","EMP","TOT","THND_PER","Q","2001-Q4",14977.6,
"CAN","EMP","TOT","THND_PER","Q","2002-Q1",15059.03,
"CAN","EMP","TOT","THND_PER","Q","2002-Q2",15228.4,
"CAN","EMP","TOT","THND_PER","Q","2002-Q3",15390.37,
"CAN","EMP","TOT","THND_PER","Q","2002-Q4",15465.8,
"CAN","EMP","TOT","THND_PER","Q","2003-Q1",15579.93,
"CAN","EMP","TOT","THND_PER","Q","2003-Q2",15602.6,
"CAN","EMP","TOT","THND_PER","Q","2003-Q3",15662.97,
"CAN","EMP","TOT","THND_PER","Q","2003-Q4",15773.3,
"CAN","EMP","TOT","THND_PER","Q","2004-Q1",15828.1,
"CAN","EMP","TOT","THND_PER","Q","2004-Q2",15908.47,
"CAN","EMP","TOT","THND_PER","Q","2004-Q3",15944.9,
"CAN","EMP","TOT","THND_PER","Q","2004-Q4",16005.53,
"CAN","EMP","TOT","THND_PER","Q","2005-Q1",16037.8,
"CAN","EMP","TOT","THND_PER","Q","2005-Q2",16084.73,
"CAN","EMP","TOT","THND_PER","Q","2005-Q3",16157.13,
"CAN","EMP","TOT","THND_PER","Q","2005-Q4",16227,
"CAN","EMP","TOT","THND_PER","Q","2006-Q1",16263.6,
"CAN","EMP","TOT","THND_PER","Q","2006-Q2",16392.3,
"CAN","EMP","TOT","THND_PER","Q","2006-Q3",16434.67,
"CAN","EMP","TOT","THND_PER","Q","2006-Q4",16515.43,
"CAN","EMP","TOT","THND_PER","Q","2007-Q1",16651.6,
"CAN","EMP","TOT","THND_PER","Q","2007-Q2",16710.2,
"CAN","EMP","TOT","THND_PER","Q","2007-Q3",16818.93,
"CAN","EMP","TOT","THND_PER","Q","2007-Q4",16919.17,
"CAN","EMP","TOT","THND_PER","Q","2008-Q1",16977.93,
"CAN","EMP","TOT","THND_PER","Q","2008-Q2",17003.5,
"CAN","EMP","TOT","THND_PER","Q","2008-Q3",17024.87,
"CAN","EMP","TOT","THND_PER","Q","2008-Q4",17009.33,
"CAN","EMP","TOT","THND_PER","Q","2009-Q1",16782.23,
"CAN","EMP","TOT","THND_PER","Q","2009-Q2",16689.03,
"CAN","EMP","TOT","THND_PER","Q","2009-Q3",16689.4,
"CAN","EMP","TOT","THND_PER","Q","2009-Q4",16767.03,
"CAN","EMP","TOT","THND_PER","Q","2010-Q1",16843.9,
"CAN","EMP","TOT","THND_PER","Q","2010-Q2",16967.93,
"CAN","EMP","TOT","THND_PER","Q","2010-Q3",17008.63,
"CAN","EMP","TOT","THND_PER","Q","2010-Q4",17057.73,
"CAN","EMP","TOT","THND_PER","Q","2011-Q1",17149.13,
"CAN","EMP","TOT","THND_PER","Q","2011-Q2",17203.97,
"CAN","EMP","TOT","THND_PER","Q","2011-Q3",17270.03,
"CAN","EMP","TOT","THND_PER","Q","2011-Q4",17271.97,
"CAN","EMP","TOT","THND_PER","Q","2012-Q1",17295.4,
"CAN","EMP","TOT","THND_PER","Q","2012-Q2",17443.97,
"CAN","EMP","TOT","THND_PER","Q","2012-Q3",17472.4,
"CAN","EMP","TOT","THND_PER","Q","2012-Q4",17565.37,
"CAN","EMP","TOT","THND_PER","Q","2013-Q1",17622.73,
"CAN","EMP","TOT","THND_PER","Q","2013-Q2",17671.5,
"CAN","EMP","TOT","THND_PER","Q","2013-Q3",17712.3,
"CAN","EMP","TOT","THND_PER","Q","2013-Q4",17739.03,
"CAN","EMP","TOT","THND_PER","Q","2014-Q1",17757.43,
"CAN","EMP","TOT","THND_PER","Q","2014-Q2",17762.3,
"CAN","EMP","TOT","THND_PER","Q","2014-Q3",17806.57,
"CAN","EMP","TOT","THND_PER","Q","2014-Q4",17859.77,
"CAN","EMP","TOT","THND_PER","Q","2015-Q1",17890.4,
"CAN","EMP","TOT","THND_PER","Q","2015-Q2",17929.77,
"CAN","EMP","TOT","THND_PER","Q","2015-Q3",17984.6,
"CAN","EMP","TOT","THND_PER","Q","2015-Q4",17996.43,
"CAN","EMP","TOT","THND_PER","Q","2016-Q1",18007.07,
"CAN","EMP","TOT","THND_PER","Q","2016-Q2",18051.63,
"CAN","EMP","TOT","THND_PER","Q","2016-Q3",18093.6,
"CAN","EMP","TOT","THND_PER","Q","2016-Q4",18180.03,
"CAN","EMP","TOT","THND_PER","Q","2017-Q1",18287.47,
"CAN","EMP","TOT","THND_PER","Q","2017-Q2",18375.6,
"CAN","EMP","TOT","THND_PER","Q","2017-Q3",18460.57,
"CAN","EMP","TOT","THND_PER","Q","2017-Q4",18553.5,
"CAN","EMP","TOT","THND_PER","Q","2018-Q1",18566.13,
"CAN","EMP","TOT","THND_PER","Q","2018-Q2",18613.3,
"CAN","EMP","TOT","THND_PER","Q","2018-Q3",18675.63,
"CAN","EMP","TOT","THND_PER","Q","2018-Q4",18775.77,
"CAN","EMP","TOT","THND_PER","Q","2019-Q1",18908.77,
"CAN","EMP","TOT","THND_PER","Q","2019-Q2",19046.83,
"CAN","EMP","WOMEN","THND_PER","Q","1956-Q1",1295.3,
"CAN","EMP","WOMEN","THND_PER","Q","1956-Q2",1304.773,
"CAN","EMP","WOMEN","THND_PER","Q","1956-Q3",1323.231,
"CAN","EMP","WOMEN","THND_PER","Q","1956-Q4",1355.561,
"CAN","EMP","WOMEN","THND_PER","Q","1957-Q1",1375.892,
"CAN","EMP","WOMEN","THND_PER","Q","1957-Q2",1389.461,
"CAN","EMP","WOMEN","THND_PER","Q","1957-Q3",1405.556,
"CAN","EMP","WOMEN","THND_PER","Q","1957-Q4",1428.958,
"CAN","EMP","WOMEN","THND_PER","Q","1958-Q1",1411.811,
"CAN","EMP","WOMEN","THND_PER","Q","1958-Q2",1437.07,
"CAN","EMP","WOMEN","THND_PER","Q","1958-Q3",1452.233,
"CAN","EMP","WOMEN","THND_PER","Q","1958-Q4",1457.464,
"CAN","EMP","WOMEN","THND_PER","Q","1959-Q1",1485.381,
"CAN","EMP","WOMEN","THND_PER","Q","1959-Q2",1491.715,
"CAN","EMP","WOMEN","THND_PER","Q","1959-Q3",1508.561,
"CAN","EMP","WOMEN","THND_PER","Q","1959-Q4",1523.787,
"CAN","EMP","WOMEN","THND_PER","Q","1960-Q1",1565.154,
"CAN","EMP","WOMEN","THND_PER","Q","1960-Q2",1568.479,
"CAN","EMP","WOMEN","THND_PER","Q","1960-Q3",1600.156,
"CAN","EMP","WOMEN","THND_PER","Q","1960-Q4",1637.353,
"CAN","EMP","WOMEN","THND_PER","Q","1961-Q1",1647.772,
"CAN","EMP","WOMEN","THND_PER","Q","1961-Q2",1680.573,
"CAN","EMP","WOMEN","THND_PER","Q","1961-Q3",1665.87,
"CAN","EMP","WOMEN","THND_PER","Q","1961-Q4",1687.443,
"CAN","EMP","WOMEN","THND_PER","Q","1962-Q1",1703.089,
"CAN","EMP","WOMEN","THND_PER","Q","1962-Q2",1733.427,
"CAN","EMP","WOMEN","THND_PER","Q","1962-Q3",1746.495,
"CAN","EMP","WOMEN","THND_PER","Q","1962-Q4",1735.705,
"CAN","EMP","WOMEN","THND_PER","Q","1963-Q1",1732.711,
"CAN","EMP","WOMEN","THND_PER","Q","1963-Q2",1756.647,
"CAN","EMP","WOMEN","THND_PER","Q","1963-Q3",1827.525,
"CAN","EMP","WOMEN","THND_PER","Q","1963-Q4",1864.327,
"CAN","EMP","WOMEN","THND_PER","Q","1964-Q1",1895.984,
"CAN","EMP","WOMEN","THND_PER","Q","1964-Q2",1903.664,
"CAN","EMP","WOMEN","THND_PER","Q","1964-Q3",1908.165,
"CAN","EMP","WOMEN","THND_PER","Q","1964-Q4",1935.465,
"CAN","EMP","WOMEN","THND_PER","Q","1965-Q1",1972.876,
"CAN","EMP","WOMEN","THND_PER","Q","1965-Q2",2018.018,
"CAN","EMP","WOMEN","THND_PER","Q","1965-Q3",2029.646,
"CAN","EMP","WOMEN","THND_PER","Q","1965-Q4",2054.53,
"CAN","EMP","WOMEN","THND_PER","Q","1966-Q1",2190.9,
"CAN","EMP","WOMEN","THND_PER","Q","1966-Q2",2238.9,
"CAN","EMP","WOMEN","THND_PER","Q","1966-Q3",2302.58,
"CAN","EMP","WOMEN","THND_PER","Q","1966-Q4",2328.607,
"CAN","EMP","WOMEN","THND_PER","Q","1967-Q1",2345.866,
"CAN","EMP","WOMEN","THND_PER","Q","1967-Q2",2367.935,
"CAN","EMP","WOMEN","THND_PER","Q","1967-Q3",2413.394,
"CAN","EMP","WOMEN","THND_PER","Q","1967-Q4",2436.844,
"CAN","EMP","WOMEN","THND_PER","Q","1968-Q1",2429.831,
"CAN","EMP","WOMEN","THND_PER","Q","1968-Q2",2436.669,
"CAN","EMP","WOMEN","THND_PER","Q","1968-Q3",2496.987,
"CAN","EMP","WOMEN","THND_PER","Q","1968-Q4",2564.717,
"CAN","EMP","WOMEN","THND_PER","Q","1969-Q1",2583.097,
"CAN","EMP","WOMEN","THND_PER","Q","1969-Q2",2609.551,
"CAN","EMP","WOMEN","THND_PER","Q","1969-Q3",2604.225,
"CAN","EMP","WOMEN","THND_PER","Q","1969-Q4",2608.23,
"CAN","EMP","WOMEN","THND_PER","Q","1970-Q1",2617.529,
"CAN","EMP","WOMEN","THND_PER","Q","1970-Q2",2681.923,
"CAN","EMP","WOMEN","THND_PER","Q","1970-Q3",2663.745,
"CAN","EMP","WOMEN","THND_PER","Q","1970-Q4",2674.58,
"CAN","EMP","WOMEN","THND_PER","Q","1971-Q1",2734.398,
"CAN","EMP","WOMEN","THND_PER","Q","1971-Q2",2727.365,
"CAN","EMP","WOMEN","THND_PER","Q","1971-Q3",2788.819,
"CAN","EMP","WOMEN","THND_PER","Q","1971-Q4",2846.884,
"CAN","EMP","WOMEN","THND_PER","Q","1972-Q1",2840.821,
"CAN","EMP","WOMEN","THND_PER","Q","1972-Q2",2841.827,
"CAN","EMP","WOMEN","THND_PER","Q","1972-Q3",2907.129,
"CAN","EMP","WOMEN","THND_PER","Q","1972-Q4",2947.821,
"CAN","EMP","WOMEN","THND_PER","Q","1973-Q1",3024.289,
"CAN","EMP","WOMEN","THND_PER","Q","1973-Q2",3084.321,
"CAN","EMP","WOMEN","THND_PER","Q","1973-Q3",3082.311,
"CAN","EMP","WOMEN","THND_PER","Q","1973-Q4",3142.702,
"CAN","EMP","WOMEN","THND_PER","Q","1974-Q1",3193.051,
"CAN","EMP","WOMEN","THND_PER","Q","1974-Q2",3231.705,
"CAN","EMP","WOMEN","THND_PER","Q","1974-Q3",3280.938,
"CAN","EMP","WOMEN","THND_PER","Q","1974-Q4",3316.997,
"CAN","EMP","WOMEN","THND_PER","Q","1975-Q1",3316.094,
"CAN","EMP","WOMEN","THND_PER","Q","1975-Q2",3366.413,
"CAN","EMP","WOMEN","THND_PER","Q","1975-Q3",3403.332,
"CAN","EMP","WOMEN","THND_PER","Q","1975-Q4",3438.625,"B"
"CAN","EMP","WOMEN","THND_PER","Q","1976-Q1",3565.333,
"CAN","EMP","WOMEN","THND_PER","Q","1976-Q2",3606.6,
"CAN","EMP","WOMEN","THND_PER","Q","1976-Q3",3634.367,
"CAN","EMP","WOMEN","THND_PER","Q","1976-Q4",3671.067,
"CAN","EMP","WOMEN","THND_PER","Q","1977-Q1",3697.467,
"CAN","EMP","WOMEN","THND_PER","Q","1977-Q2",3718.733,
"CAN","EMP","WOMEN","THND_PER","Q","1977-Q3",3737.033,
"CAN","EMP","WOMEN","THND_PER","Q","1977-Q4",3763.5,
"CAN","EMP","WOMEN","THND_PER","Q","1978-Q1",3812.933,
"CAN","EMP","WOMEN","THND_PER","Q","1978-Q2",3866.533,
"CAN","EMP","WOMEN","THND_PER","Q","1978-Q3",3937.967,
"CAN","EMP","WOMEN","THND_PER","Q","1978-Q4",3998.7,
"CAN","EMP","WOMEN","THND_PER","Q","1979-Q1",4054.7,
"CAN","EMP","WOMEN","THND_PER","Q","1979-Q2",4093.6,
"CAN","EMP","WOMEN","THND_PER","Q","1979-Q3",4169.467,
"CAN","EMP","WOMEN","THND_PER","Q","1979-Q4",4240.5,
"CAN","EMP","WOMEN","THND_PER","Q","1980-Q1",4285.833,
"CAN","EMP","WOMEN","THND_PER","Q","1980-Q2",4325,
"CAN","EMP","WOMEN","THND_PER","Q","1980-Q3",4361.133,
"CAN","EMP","WOMEN","THND_PER","Q","1980-Q4",4418.267,
"CAN","EMP","WOMEN","THND_PER","Q","1981-Q1",4485.867,
"CAN","EMP","WOMEN","THND_PER","Q","1981-Q2",4565.467,
"CAN","EMP","WOMEN","THND_PER","Q","1981-Q3",4590.967,
"CAN","EMP","WOMEN","THND_PER","Q","1981-Q4",4581.233,
"CAN","EMP","WOMEN","THND_PER","Q","1982-Q1",4563.067,
"CAN","EMP","WOMEN","THND_PER","Q","1982-Q2",4524.1,
"CAN","EMP","WOMEN","THND_PER","Q","1982-Q3",4485.767,
"CAN","EMP","WOMEN","THND_PER","Q","1982-Q4",4483.367,
"CAN","EMP","WOMEN","THND_PER","Q","1983-Q1",4515.967,
"CAN","EMP","WOMEN","THND_PER","Q","1983-Q2",4582.633,
"CAN","EMP","WOMEN","THND_PER","Q","1983-Q3",4647.367,
"CAN","EMP","WOMEN","THND_PER","Q","1983-Q4",4676.367,
"CAN","EMP","WOMEN","THND_PER","Q","1984-Q1",4692.5,
"CAN","EMP","WOMEN","THND_PER","Q","1984-Q2",4721.367,
"CAN","EMP","WOMEN","THND_PER","Q","1984-Q3",4769.167,
"CAN","EMP","WOMEN","THND_PER","Q","1984-Q4",4813.467,
"CAN","EMP","WOMEN","THND_PER","Q","1985-Q1",4873.3,
"CAN","EMP","WOMEN","THND_PER","Q","1985-Q2",4903.6,
"CAN","EMP","WOMEN","THND_PER","Q","1985-Q3",4964.3,
"CAN","EMP","WOMEN","THND_PER","Q","1985-Q4",5031.6,
"CAN","EMP","WOMEN","THND_PER","Q","1986-Q1",5073.8,
"CAN","EMP","WOMEN","THND_PER","Q","1986-Q2",5115.067,
"CAN","EMP","WOMEN","THND_PER","Q","1986-Q3",5150.5,
"CAN","EMP","WOMEN","THND_PER","Q","1986-Q4",5164.533,
"CAN","EMP","WOMEN","THND_PER","Q","1987-Q1",5204.9,
"CAN","EMP","WOMEN","THND_PER","Q","1987-Q2",5279.633,
"CAN","EMP","WOMEN","THND_PER","Q","1987-Q3",5336.7,
"CAN","EMP","WOMEN","THND_PER","Q","1987-Q4",5408.167,
"CAN","EMP","WOMEN","THND_PER","Q","1988-Q1",5460.533,
"CAN","EMP","WOMEN","THND_PER","Q","1988-Q2",5516.133,
"CAN","EMP","WOMEN","THND_PER","Q","1988-Q3",5544.8,
"CAN","EMP","WOMEN","THND_PER","Q","1988-Q4",5603,
